image_path,book_index,title_truth,author_truth,condition,engine,preprocessing,raw_text,mean_confidence,n_lines,elapsed_preprocessing_s,elapsed_ocr_s
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_perspectiva.png,4,Rayuela,Julio Cortazar,perspectiva,paddleocr,False,Rayuela | Julio Cortazar,0.9983825385570526,2,6.699992809444666e-06,0.32741689996328205
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_perspectiva.png,4,Rayuela,Julio Cortazar,perspectiva,easyocr,True,Rayuela | Julio Cortazar,0.9962646285778971,2,0.025426900014281273,6.091010699979961
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_perspectiva.png,4,Rayuela,Julio Cortazar,perspectiva,paddleocr,True,Rayuela | Julio Cortazar,0.9821896255016327,2,0.025426900014281273,0.7737871999852359
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_reflejo.png,4,Rayuela,Julio Cortazar,reflejo,easyocr,False,Rayuela | Julio Cortazar,0.9997876194248823,2,0.00010610005119815469,6.710965399979614
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_reflejo.png,4,Rayuela,Julio Cortazar,reflejo,paddleocr,False,Rayuela | Julio Cortazar,0.9982461929321289,2,0.00010610005119815469,0.1449360999977216
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_reflejo.png,4,Rayuela,Julio Cortazar,reflejo,easyocr,True,Rayuela | Julio Cortazar,0.9859818434936519,2,0.018226099957246333,6.844785500026774
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\04_reflejo.png,4,Rayuela,Julio Cortazar,reflejo,paddleocr,True,Rayuela | Julio Cortazar,0.9901125133037567,2,0.018226099957246333,0.175214099988807
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_frontal.png,5,La casa de los espiritus,Isabel Allende,frontal,easyocr,False,La casa de los | espiritus | Isabel Allende,0.9277946222186099,3,5.7800032664090395e-05,7.522211399977095
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_frontal.png,5,La casa de los espiritus,Isabel Allende,frontal,paddleocr,False,La casa de los | espiritus | Isabel Allende,0.9802067677179972,3,5.7800032664090395e-05,0.3450608999701217
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_frontal.png,5,La casa de los espiritus,Isabel Allende,frontal,easyocr,True,La casa de los | espiritus | Isabel Allende,0.9105658993365583,3,0.022053099994082004,6.967825300002005
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_frontal.png,5,La casa de los espiritus,Isabel Allende,frontal,paddleocr,True,La casa de los | espiritus | Isabel Allende,0.9666198293368021,3,0.022053099994082004,0.1503792000003159
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_rotada.png,5,La casa de los espiritus,Isabel Allende,rotada,easyocr,False,de los | La | Allende | casa | espiritus | Isabel,0.9795950278094315,6,3.450002986937761e-05,6.469496799982153
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_rotada.png,5,La casa de los espiritus,Isabel Allende,rotada,paddleocr,False,de los | La casa | espiritus | Isabel Allende,0.9866839796304703,4,3.450002986937761e-05,0.36101330001838505
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_rotada.png,5,La casa de los espiritus,Isabel Allende,rotada,easyocr,True,La casa de los | espiritus | Isabel Allende,0.9227075523739549,3,0.030542800028342754,6.8695563999935985
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_rotada.png,5,La casa de los espiritus,Isabel Allende,rotada,paddleocr,True,La casa de los | espiritus | IsabelAllende,0.9647162556648254,3,0.030542800028342754,0.19508030003635213
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_poca_luz.png,5,La casa de los espiritus,Isabel Allende,poca_luz,easyocr,False,La casa de los | espiritus | Isabel Allende,0.9558751968919212,3,6.459996802732348e-05,6.787535700015724
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_poca_luz.png,5,La casa de los espiritus,Isabel Allende,poca_luz,paddleocr,False,La casa de los | espiritus | Isabel Allende,0.9706453680992126,3,6.459996802732348e-05,0.282978400005959
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_poca_luz.png,5,La casa de los espiritus,Isabel Allende,poca_luz,easyocr,True,La casa de los | espiritus | Isabel Allende,0.8507851884789511,3,0.019392299989704043,6.276300800032914
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_poca_luz.png,5,La casa de los espiritus,Isabel Allende,poca_luz,paddleocr,True,La casa de los | espiritus | IsabelAllende,0.9641825159390768,3,0.019392299989704043,0.23455610004020855
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_perspectiva.png,5,La casa de los espiritus,Isabel Allende,perspectiva,easyocr,False,La casa de los | espiritus | Isabel Allende,0.8903681806039669,3,6.189994746819139e-05,5.450170099968091
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_perspectiva.png,5,La casa de los espiritus,Isabel Allende,perspectiva,paddleocr,False,La casa de los | espiritus | Isabel Allende,0.9904029965400696,3,6.189994746819139e-05,0.27610730001470074
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_perspectiva.png,5,La casa de los espiritus,Isabel Allende,perspectiva,easyocr,True,La casa de los | espiritus | Isabel Allende,0.8327845333265996,3,0.021685300045646727,5.276496400008909
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_perspectiva.png,5,La casa de los espiritus,Isabel Allende,perspectiva,paddleocr,True,La casa de los | espiritus | IsabelAllende,0.9628073771794637,3,0.021685300045646727,0.6518327000085264
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_reflejo.png,5,La casa de los espiritus,Isabel Allende,reflejo,easyocr,False,La casa de los | espiritus | Isabel Allende,0.8695442927943992,3,6.280001252889633e-05,5.645233099989127
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_reflejo.png,5,La casa de los espiritus,Isabel Allende,reflejo,paddleocr,False,La casa de los | espiritus | Isabel Allende,0.9935151934623718,3,6.280001252889633e-05,0.3064645999693312
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_reflejo.png,5,La casa de los espiritus,Isabel Allende,reflejo,easyocr,True,La casa de los | espiritus | Isabel Allende,0.8657552667072838,3,0.024785099958535284,5.7329350000363775
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\05_reflejo.png,5,La casa de los espiritus,Isabel Allende,reflejo,paddleocr,True,La casa de los | espiritus | Isabel Allende,0.9629109700520834,3,0.024785099958535284,0.26204890001099557
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_frontal.png,6,Crimen y castigo,Fiodor Dostoievski,frontal,easyocr,False,Crimen y | castigo | Fiodor Dostoievski,0.8443970533769284,3,4.830001853406429e-05,5.807853400008753
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_frontal.png,6,Crimen y castigo,Fiodor Dostoievski,frontal,paddleocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9981840054194132,3,4.830001853406429e-05,0.23906990000978112
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_frontal.png,6,Crimen y castigo,Fiodor Dostoievski,frontal,easyocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9251405033567818,3,0.017867300019133836,5.734215400007088
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_frontal.png,6,Crimen y castigo,Fiodor Dostoievski,frontal,paddleocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9795020222663879,3,0.017867300019133836,0.3430431999731809
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_rotada.png,6,Crimen y castigo,Fiodor Dostoievski,rotada,easyocr,False,Crimen y | Fiodor Dostoievski | castigo,0.8239808336598896,3,8.179998258128762e-05,5.598745200026315
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_rotada.png,6,Crimen y castigo,Fiodor Dostoievski,rotada,paddleocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9978295962015787,3,8.179998258128762e-05,0.3401966000092216
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_rotada.png,6,Crimen y castigo,Fiodor Dostoievski,rotada,easyocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9651154445067359,3,0.02695029997266829,5.788798500027042
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_rotada.png,6,Crimen y castigo,Fiodor Dostoievski,rotada,paddleocr,True,Crimen y | castigo | Fiodor Dostoievski,0.982367753982544,3,0.02695029997266829,0.2746000000042841
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_poca_luz.png,6,Crimen y castigo,Fiodor Dostoievski,poca_luz,easyocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9108269437257048,3,5.630002124235034e-05,5.980526400031522
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_poca_luz.png,6,Crimen y castigo,Fiodor Dostoievski,poca_luz,paddleocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9897908767064413,3,5.630002124235034e-05,0.17876489995978773
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_poca_luz.png,6,Crimen y castigo,Fiodor Dostoievski,poca_luz,easyocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9484910398464571,3,0.02102119999472052,5.984979400003795
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_poca_luz.png,6,Crimen y castigo,Fiodor Dostoievski,poca_luz,paddleocr,True,Crimeny | castigo | Fiodor Dostoievski,0.9849381844202677,3,0.02102119999472052,0.21965019998606294
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_perspectiva.png,6,Crimen y castigo,Fiodor Dostoievski,perspectiva,easyocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9146527123919536,3,7.210002513602376e-05,5.685138100001495
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_perspectiva.png,6,Crimen y castigo,Fiodor Dostoievski,perspectiva,paddleocr,False,Crimen y | castigo | Fiodor Dostoievski,0.9870724678039551,3,7.210002513602376e-05,0.29860660003032535
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_perspectiva.png,6,Crimen y castigo,Fiodor Dostoievski,perspectiva,easyocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9975519528320279,3,0.024340299947652966,5.1874420999665745
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_perspectiva.png,6,Crimen y castigo,Fiodor Dostoievski,perspectiva,paddleocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9784205754597982,3,0.024340299947652966,0.24641950003569946
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_reflejo.png,6,Crimen y castigo,Fiodor Dostoievski,reflejo,easyocr,False,Crimen y | castigo | Fiodor Dostoievski,0.8394544910032297,3,5.879998207092285e-05,5.761247500020545
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_reflejo.png,6,Crimen y castigo,Fiodor Dostoievski,reflejo,paddleocr,False,Crimen y | castigo | Fiodor Dostoievsk,0.9987987478574117,3,5.879998207092285e-05,0.27343820000533015
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_reflejo.png,6,Crimen y castigo,Fiodor Dostoievski,reflejo,easyocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9336335298824849,3,0.021945999993477017,5.831090099993162
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\06_reflejo.png,6,Crimen y castigo,Fiodor Dostoievski,reflejo,paddleocr,True,Crimen y | castigo | Fiodor Dostoievski,0.9620341261227926,3,0.021945999993477017,0.19042900000931695
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_frontal.png,7,Orgullo y prejuicio,Jane Austen,frontal,easyocr,False,Orgullo y | prejuicio | Jane Austen,0.7545743441179563,3,6.46000262349844e-05,5.6410437999875285
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_frontal.png,7,Orgullo y prejuicio,Jane Austen,frontal,paddleocr,False,Orgullo y | prejuicio | Jane Austen,0.9865022301673889,3,6.46000262349844e-05,0.23734610003884882
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_frontal.png,7,Orgullo y prejuicio,Jane Austen,frontal,easyocr,True,Orgullo y | prejuicio | Jane Austen,0.9459401286645571,3,0.01735099998768419,5.859194399963599
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_frontal.png,7,Orgullo y prejuicio,Jane Austen,frontal,paddleocr,True,Orgullo y | prejuicio | Jane Austen,0.9792186816533407,3,0.01735099998768419,0.15806349995546043
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_rotada.png,7,Orgullo y prejuicio,Jane Austen,rotada,easyocr,False,Orgullo y | prejuicio | Jane Austen,0.9788974044681038,3,5.760003114119172e-05,5.6934446999803185
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_rotada.png,7,Orgullo y prejuicio,Jane Austen,rotada,paddleocr,False,Orgullo y | prejuicio | Jane Austen,0.9947577516237894,3,5.760003114119172e-05,0.1776209000381641
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_rotada.png,7,Orgullo y prejuicio,Jane Austen,rotada,easyocr,True,Orgullo y | prejuicio | Jane Austen,0.9162742293369996,3,0.03065149998292327,5.886587400047574
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_rotada.png,7,Orgullo y prejuicio,Jane Austen,rotada,paddleocr,True,Orgullo y | prejuicio | Jane Austen,0.9829470117886862,3,0.03065149998292327,0.15461530000902712
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_poca_luz.png,7,Orgullo y prejuicio,Jane Austen,poca_luz,easyocr,False,Orgullo y | prejuicio | Jane Austen,0.9031707600468953,3,6.2700011767447e-05,6.221429200028069
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_poca_luz.png,7,Orgullo y prejuicio,Jane Austen,poca_luz,paddleocr,False,Orgullo y | prejuicio | Jane Austen,0.9907480279604594,3,6.2700011767447e-05,0.18522300000768155
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_poca_luz.png,7,Orgullo y prejuicio,Jane Austen,poca_luz,easyocr,True,Orgullo y | prejuicio | Jane Austen,0.9242581988836317,3,0.01912740000989288,6.118391600030009
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_poca_luz.png,7,Orgullo y prejuicio,Jane Austen,poca_luz,paddleocr,True,Orgullo y | prejuicio | Jane Austen,0.9707930684089661,3,0.01912740000989288,0.13850930001353845
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_perspectiva.png,7,Orgullo y prejuicio,Jane Austen,perspectiva,easyocr,False,Orgullo y | prejuicio | Jane Austen,0.8890684676917963,3,5.740002961829305e-05,5.7632334000081755
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_perspectiva.png,7,Orgullo y prejuicio,Jane Austen,perspectiva,paddleocr,False,Orgullo y | prejuicio | Jane Austen,0.9949087897936503,3,5.740002961829305e-05,0.13956419995520264
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_perspectiva.png,7,Orgullo y prejuicio,Jane Austen,perspectiva,easyocr,True,Orgullo y | prejuicio | Jane Austen,0.9283771234173357,3,0.021694499999284744,5.3757761000306346
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_perspectiva.png,7,Orgullo y prejuicio,Jane Austen,perspectiva,paddleocr,True,Orgullo y | prejuicio | Jane Austen,0.9842968185742696,3,0.021694499999284744,0.14067009999416769
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_reflejo.png,7,Orgullo y prejuicio,Jane Austen,reflejo,easyocr,False,Orgullo y | prejuicio | Jane Austen,0.8984982731522656,3,4.5900000259280205e-05,5.791379900008906
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_reflejo.png,7,Orgullo y prejuicio,Jane Austen,reflejo,paddleocr,False,Orgullo y | prejuicio | Jane Austen,0.996311604976654,3,4.5900000259280205e-05,0.18022280000150204
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_reflejo.png,7,Orgullo y prejuicio,Jane Austen,reflejo,easyocr,True,Orgullo y | prejuicio | Jane Austen,0.9116411091101838,3,0.021220099995844066,5.809431699977722
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\07_reflejo.png,7,Orgullo y prejuicio,Jane Austen,reflejo,paddleocr,True,Orgullo y | prejuicio | Jane Austen,0.9883723656336466,3,0.021220099995844066,0.1746565000503324
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_frontal.png,8,Fahrenheit 451,Ray Bradbury,frontal,easyocr,False,Fahrenheit 451 | Bradbury | Ray,0.9570890386237569,3,6.019999273121357e-05,5.772215500008315
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_frontal.png,8,Fahrenheit 451,Ray Bradbury,frontal,paddleocr,False,Fahrenheit 451 | Ray Bradbury,0.9978539943695068,2,6.019999273121357e-05,0.3135177999502048
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_frontal.png,8,Fahrenheit 451,Ray Bradbury,frontal,easyocr,True,Fahrenheit 451 | Bradbury | Ray,0.9790415905163753,3,0.020044300006702542,5.775596099963877
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_frontal.png,8,Fahrenheit 451,Ray Bradbury,frontal,paddleocr,True,Fahrenheit 451 | Ray Bradbury,0.9952158331871033,2,0.020044300006702542,0.15768910001497716
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_rotada.png,8,Fahrenheit 451,Ray Bradbury,rotada,easyocr,False,451 | Ray Bradbury | Fahrenheit,0.9639660495799469,3,6.980000762268901e-05,5.763412300031632
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_rotada.png,8,Fahrenheit 451,Ray Bradbury,rotada,paddleocr,False,Fahrenheit 451 | Ray Bradbury,0.9986171126365662,2,6.980000762268901e-05,0.2675547000253573
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_rotada.png,8,Fahrenheit 451,Ray Bradbury,rotada,easyocr,True,Fahrenheit 451 | Bradbury | Ray,0.824999440921166,3,0.025140999990981072,5.816202500020154
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_rotada.png,8,Fahrenheit 451,Ray Bradbury,rotada,paddleocr,True,Fahrenheit 451 | Ray Bradbury,0.9684991240501404,2,0.025140999990981072,0.15446370001882315
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_poca_luz.png,8,Fahrenheit 451,Ray Bradbury,poca_luz,easyocr,False,Fahrenheit 451 | Bradbury | Ray,0.9953565813295328,3,6.720004603266716e-05,6.092527600005269
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_poca_luz.png,8,Fahrenheit 451,Ray Bradbury,poca_luz,paddleocr,False,Fahrenheit 451 | Ray Bradbury,0.9959966242313385,2,6.720004603266716e-05,0.26435670000500977
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_poca_luz.png,8,Fahrenheit 451,Ray Bradbury,poca_luz,easyocr,True,Fahrenheit 451 | Bradbury | Ray,0.999576201987911,3,0.01875400001881644,6.116334100021049
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_poca_luz.png,8,Fahrenheit 451,Ray Bradbury,poca_luz,paddleocr,True,Fahrenheit451 | Ray Bradbury,0.9806035161018372,2,0.01875400001881644,0.17169489996740595
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_perspectiva.png,8,Fahrenheit 451,Ray Bradbury,perspectiva,easyocr,False,Fahrenheit 451 | Bradbury | Ray,0.9492023640648476,3,6.170000415295362e-05,5.750032200012356
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_perspectiva.png,8,Fahrenheit 451,Ray Bradbury,perspectiva,paddleocr,False,Fahrenheit 451 | Ray Bradbury,0.9993444681167603,2,6.170000415295362e-05,0.1383044999674894
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_perspectiva.png,8,Fahrenheit 451,Ray Bradbury,perspectiva,easyocr,True,Fahrenheit 451 | Ray Bradbury,0.84339436840909,2,0.02190989995142445,5.039461299951654
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_perspectiva.png,8,Fahrenheit 451,Ray Bradbury,perspectiva,paddleocr,True,Fahrenheit 451 | Ray Bradbury,0.9705758690834045,2,0.02190989995142445,0.6442677000304684
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_reflejo.png,8,Fahrenheit 451,Ray Bradbury,reflejo,easyocr,False,Fahrenheit 451 | Bradbury | Ray,0.9999328910563059,3,8.3099992480129e-05,5.802309800055809
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_reflejo.png,8,Fahrenheit 451,Ray Bradbury,reflejo,paddleocr,False,Fahrenheit 451 | Ray Bradbury,0.9979886114597321,2,8.3099992480129e-05,0.1356044000131078
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_reflejo.png,8,Fahrenheit 451,Ray Bradbury,reflejo,easyocr,True,Fahrenheit 451 | Bradbury | Ray,0.9670042265824602,3,0.019796199980191886,5.911497400025837
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\08_reflejo.png,8,Fahrenheit 451,Ray Bradbury,reflejo,paddleocr,True,Fahrenheit 451 | Ray Bradbury,0.9777505993843079,2,0.019796199980191886,0.26190619997214526
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\09_frontal.png,9,El senor de los anillos,J. R. R. Tolkien,frontal,easyocr,False,El senor de | los anillos | J.R. | R | Tolkien,0.8703972852588677,5,7.82000133767724e-05,5.836918200016953
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\09_frontal.png,9,El senor de los anillos,J. R. R. Tolkien,frontal,paddleocr,False,El senor de | los anillos | J. R. R. Tolkien,0.9837439854939779,3,7.82000133767724e-05,0.2712226000148803
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\09_frontal.png,9,El senor de los anillos,J. R. R. Tolkien,frontal,easyocr,True,El senor de | los anillos | J.R. R. Tolkien,0.8612732678621781,3,0.018370900012087077,5.842485899978783
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\09_frontal.png,9,El senor de los anillos,J. R. R. Tolkien,frontal,paddleocr,True,Es | senor de | los anillos | J. R. R.Tolkien,0.9354215413331985,4,0.018370900012087077,0.37573680002242327
C:\Users\34626\OneDrive\Escritorio\Master_Ciencia_de_Datos\TFM\TFM_BookVision\data\test\synthetic\09_rotada.png,9,El senor de los anillos,J. R. R. Tolkien,rotada,easyocr,False,de | EI | los | J | R. R | senor | anillos | Tolkien,0.9256521775526686,8,7.850001566112041e-05,6.620724100037478
